,target,probes_file,probe_selection,probe_set_number,threshold,alpha,Accuracy,Precision,Recall,F1,distance_function,gt_instances_in_region,filename
448,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,0.5,0.3,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1.5_52651064_0.3_0.5_0_root_servers_G.json
449,192.112.36.4,North-Central-section_1.json,mesh,1.0,0.5,0.3,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1_52650531_0.3_0.5_0_root_servers_G.json
450,192.112.36.4,North-Central-section_2.json,mesh,2.0,0.5,0.3,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_2_52651336_0.3_0.5_0_root_servers_G.json
451,192.112.36.4,North-Central_100.json,area,100.0,0.5,0.3,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_100_52071422_0.3_0.5_0_root_servers_G.json
452,192.112.36.4,North-Central_1000.json,area,1000.0,0.5,0.3,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_1000_52071496_0.3_0.5_0_root_servers_G.json
453,192.112.36.4,North-Central_300.json,area,300.0,0.5,0.3,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_300_52071433_0.3_0.5_0_root_servers_G.json
454,192.112.36.4,North-Central_500.json,area,500.0,0.5,0.3,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_500_52071452_0.3_0.5_0_root_servers_G.json
455,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,0.5,0.3,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1.5_52651064_0.3_0.5_0_root_servers_G.json
456,192.112.36.4,North-Central-section_1.json,mesh,1.0,0.5,0.3,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1_52650531_0.3_0.5_0_root_servers_G.json
457,192.112.36.4,North-Central-section_2.json,mesh,2.0,0.5,0.3,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_2_52651336_0.3_0.5_0_root_servers_G.json
458,192.112.36.4,North-Central_100.json,area,100.0,0.5,0.3,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_100_52071422_0.3_0.5_0_root_servers_G.json
459,192.112.36.4,North-Central_1000.json,area,1000.0,0.5,0.3,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_1000_52071496_0.3_0.5_0_root_servers_G.json
460,192.112.36.4,North-Central_300.json,area,300.0,0.5,0.3,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_300_52071433_0.3_0.5_0_root_servers_G.json
461,192.112.36.4,North-Central_500.json,area,500.0,0.5,0.3,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_500_52071452_0.3_0.5_0_root_servers_G.json
462,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,0.5,0.4,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1.5_52651064_0.4_0.5_0_root_servers_G.json
463,192.112.36.4,North-Central-section_1.json,mesh,1.0,0.5,0.4,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1_52650531_0.4_0.5_0_root_servers_G.json
464,192.112.36.4,North-Central-section_2.json,mesh,2.0,0.5,0.4,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_2_52651336_0.4_0.5_0_root_servers_G.json
465,192.112.36.4,North-Central_100.json,area,100.0,0.5,0.4,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_100_52071422_0.4_0.5_0_root_servers_G.json
466,192.112.36.4,North-Central_1000.json,area,1000.0,0.5,0.4,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_1000_52071496_0.4_0.5_0_root_servers_G.json
467,192.112.36.4,North-Central_300.json,area,300.0,0.5,0.4,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_300_52071433_0.4_0.5_0_root_servers_G.json
468,192.112.36.4,North-Central_500.json,area,500.0,0.5,0.4,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_500_52071452_0.4_0.5_0_root_servers_G.json
469,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,0.5,0.4,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1.5_52651064_0.4_0.5_0_root_servers_G.json
470,192.112.36.4,North-Central-section_1.json,mesh,1.0,0.5,0.4,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1_52650531_0.4_0.5_0_root_servers_G.json
471,192.112.36.4,North-Central-section_2.json,mesh,2.0,0.5,0.4,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_2_52651336_0.4_0.5_0_root_servers_G.json
472,192.112.36.4,North-Central_100.json,area,100.0,0.5,0.4,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_100_52071422_0.4_0.5_0_root_servers_G.json
473,192.112.36.4,North-Central_1000.json,area,1000.0,0.5,0.4,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_1000_52071496_0.4_0.5_0_root_servers_G.json
474,192.112.36.4,North-Central_300.json,area,300.0,0.5,0.4,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_300_52071433_0.4_0.5_0_root_servers_G.json
475,192.112.36.4,North-Central_500.json,area,500.0,0.5,0.4,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_500_52071452_0.4_0.5_0_root_servers_G.json
476,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,0.5,0.5,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1.5_52651064_0.5_0.5_0_root_servers_G.json
477,192.112.36.4,North-Central-section_1.json,mesh,1.0,0.5,0.5,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1_52650531_0.5_0.5_0_root_servers_G.json
478,192.112.36.4,North-Central-section_2.json,mesh,2.0,0.5,0.5,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_2_52651336_0.5_0.5_0_root_servers_G.json
479,192.112.36.4,North-Central_100.json,area,100.0,0.5,0.5,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_100_52071422_0.5_0.5_0_root_servers_G.json
480,192.112.36.4,North-Central_1000.json,area,1000.0,0.5,0.5,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_1000_52071496_0.5_0.5_0_root_servers_G.json
481,192.112.36.4,North-Central_300.json,area,300.0,0.5,0.5,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_300_52071433_0.5_0.5_0_root_servers_G.json
482,192.112.36.4,North-Central_500.json,area,500.0,0.5,0.5,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_500_52071452_0.5_0.5_0_root_servers_G.json
483,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,0.5,0.5,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1.5_52651064_0.5_0.5_0_root_servers_G.json
484,192.112.36.4,North-Central-section_1.json,mesh,1.0,0.5,0.5,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1_52650531_0.5_0.5_0_root_servers_G.json
485,192.112.36.4,North-Central-section_2.json,mesh,2.0,0.5,0.5,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_2_52651336_0.5_0.5_0_root_servers_G.json
486,192.112.36.4,North-Central_100.json,area,100.0,0.5,0.5,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_100_52071422_0.5_0.5_0_root_servers_G.json
487,192.112.36.4,North-Central_1000.json,area,1000.0,0.5,0.5,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_1000_52071496_0.5_0.5_0_root_servers_G.json
488,192.112.36.4,North-Central_300.json,area,300.0,0.5,0.5,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_300_52071433_0.5_0.5_0_root_servers_G.json
489,192.112.36.4,North-Central_500.json,area,500.0,0.5,0.5,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_500_52071452_0.5_0.5_0_root_servers_G.json
490,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,0.5,0.6,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1.5_52651064_0.6_0.5_0_root_servers_G.json
491,192.112.36.4,North-Central-section_1.json,mesh,1.0,0.5,0.6,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1_52650531_0.6_0.5_0_root_servers_G.json
492,192.112.36.4,North-Central-section_2.json,mesh,2.0,0.5,0.6,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_2_52651336_0.6_0.5_0_root_servers_G.json
493,192.112.36.4,North-Central_100.json,area,100.0,0.5,0.6,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_100_52071422_0.6_0.5_0_root_servers_G.json
494,192.112.36.4,North-Central_1000.json,area,1000.0,0.5,0.6,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_1000_52071496_0.6_0.5_0_root_servers_G.json
495,192.112.36.4,North-Central_300.json,area,300.0,0.5,0.6,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_300_52071433_0.6_0.5_0_root_servers_G.json
496,192.112.36.4,North-Central_500.json,area,500.0,0.5,0.6,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_500_52071452_0.6_0.5_0_root_servers_G.json
497,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,0.5,0.6,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1.5_52651064_0.6_0.5_0_root_servers_G.json
498,192.112.36.4,North-Central-section_1.json,mesh,1.0,0.5,0.6,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1_52650531_0.6_0.5_0_root_servers_G.json
499,192.112.36.4,North-Central-section_2.json,mesh,2.0,0.5,0.6,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_2_52651336_0.6_0.5_0_root_servers_G.json
500,192.112.36.4,North-Central_100.json,area,100.0,0.5,0.6,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_100_52071422_0.6_0.5_0_root_servers_G.json
501,192.112.36.4,North-Central_1000.json,area,1000.0,0.5,0.6,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_1000_52071496_0.6_0.5_0_root_servers_G.json
502,192.112.36.4,North-Central_300.json,area,300.0,0.5,0.6,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_300_52071433_0.6_0.5_0_root_servers_G.json
503,192.112.36.4,North-Central_500.json,area,500.0,0.5,0.6,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_500_52071452_0.6_0.5_0_root_servers_G.json
504,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,0.5,0.7,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1.5_52651064_0.7_0.5_0_root_servers_G.json
505,192.112.36.4,North-Central-section_1.json,mesh,1.0,0.5,0.7,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1_52650531_0.7_0.5_0_root_servers_G.json
506,192.112.36.4,North-Central-section_2.json,mesh,2.0,0.5,0.7,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_2_52651336_0.7_0.5_0_root_servers_G.json
507,192.112.36.4,North-Central_100.json,area,100.0,0.5,0.7,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_100_52071422_0.7_0.5_0_root_servers_G.json
508,192.112.36.4,North-Central_1000.json,area,1000.0,0.5,0.7,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_1000_52071496_0.7_0.5_0_root_servers_G.json
509,192.112.36.4,North-Central_300.json,area,300.0,0.5,0.7,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_300_52071433_0.7_0.5_0_root_servers_G.json
510,192.112.36.4,North-Central_500.json,area,500.0,0.5,0.7,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_500_52071452_0.7_0.5_0_root_servers_G.json
511,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,0.5,0.7,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1.5_52651064_0.7_0.5_0_root_servers_G.json
512,192.112.36.4,North-Central-section_1.json,mesh,1.0,0.5,0.7,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1_52650531_0.7_0.5_0_root_servers_G.json
513,192.112.36.4,North-Central-section_2.json,mesh,2.0,0.5,0.7,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_2_52651336_0.7_0.5_0_root_servers_G.json
514,192.112.36.4,North-Central_100.json,area,100.0,0.5,0.7,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_100_52071422_0.7_0.5_0_root_servers_G.json
515,192.112.36.4,North-Central_1000.json,area,1000.0,0.5,0.7,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_1000_52071496_0.7_0.5_0_root_servers_G.json
516,192.112.36.4,North-Central_300.json,area,300.0,0.5,0.7,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_300_52071433_0.7_0.5_0_root_servers_G.json
517,192.112.36.4,North-Central_500.json,area,500.0,0.5,0.7,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_500_52071452_0.7_0.5_0_root_servers_G.json
518,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,0.5,0.8,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1.5_52651064_0.8_0.5_0_root_servers_G.json
519,192.112.36.4,North-Central-section_1.json,mesh,1.0,0.5,0.8,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1_52650531_0.8_0.5_0_root_servers_G.json
520,192.112.36.4,North-Central-section_2.json,mesh,2.0,0.5,0.8,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_2_52651336_0.8_0.5_0_root_servers_G.json
521,192.112.36.4,North-Central_100.json,area,100.0,0.5,0.8,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_100_52071422_0.8_0.5_0_root_servers_G.json
522,192.112.36.4,North-Central_1000.json,area,1000.0,0.5,0.8,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_1000_52071496_0.8_0.5_0_root_servers_G.json
523,192.112.36.4,North-Central_300.json,area,300.0,0.5,0.8,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_300_52071433_0.8_0.5_0_root_servers_G.json
524,192.112.36.4,North-Central_500.json,area,500.0,0.5,0.8,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_500_52071452_0.8_0.5_0_root_servers_G.json
525,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,0.5,0.8,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1.5_52651064_0.8_0.5_0_root_servers_G.json
526,192.112.36.4,North-Central-section_1.json,mesh,1.0,0.5,0.8,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1_52650531_0.8_0.5_0_root_servers_G.json
527,192.112.36.4,North-Central-section_2.json,mesh,2.0,0.5,0.8,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_2_52651336_0.8_0.5_0_root_servers_G.json
528,192.112.36.4,North-Central_100.json,area,100.0,0.5,0.8,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_100_52071422_0.8_0.5_0_root_servers_G.json
529,192.112.36.4,North-Central_1000.json,area,1000.0,0.5,0.8,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_1000_52071496_0.8_0.5_0_root_servers_G.json
530,192.112.36.4,North-Central_300.json,area,300.0,0.5,0.8,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_300_52071433_0.8_0.5_0_root_servers_G.json
531,192.112.36.4,North-Central_500.json,area,500.0,0.5,0.8,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_500_52071452_0.8_0.5_0_root_servers_G.json
532,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,0.5,0.9,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1.5_52651064_0.9_0.5_0_root_servers_G.json
533,192.112.36.4,North-Central-section_1.json,mesh,1.0,0.5,0.9,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1_52650531_0.9_0.5_0_root_servers_G.json
534,192.112.36.4,North-Central-section_2.json,mesh,2.0,0.5,0.9,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_2_52651336_0.9_0.5_0_root_servers_G.json
535,192.112.36.4,North-Central_100.json,area,100.0,0.5,0.9,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_100_52071422_0.9_0.5_0_root_servers_G.json
536,192.112.36.4,North-Central_1000.json,area,1000.0,0.5,0.9,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_1000_52071496_0.9_0.5_0_root_servers_G.json
537,192.112.36.4,North-Central_300.json,area,300.0,0.5,0.9,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_300_52071433_0.9_0.5_0_root_servers_G.json
538,192.112.36.4,North-Central_500.json,area,500.0,0.5,0.9,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_500_52071452_0.9_0.5_0_root_servers_G.json
539,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,0.5,0.9,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1.5_52651064_0.9_0.5_0_root_servers_G.json
540,192.112.36.4,North-Central-section_1.json,mesh,1.0,0.5,0.9,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1_52650531_0.9_0.5_0_root_servers_G.json
541,192.112.36.4,North-Central-section_2.json,mesh,2.0,0.5,0.9,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_2_52651336_0.9_0.5_0_root_servers_G.json
542,192.112.36.4,North-Central_100.json,area,100.0,0.5,0.9,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_100_52071422_0.9_0.5_0_root_servers_G.json
543,192.112.36.4,North-Central_1000.json,area,1000.0,0.5,0.9,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_1000_52071496_0.9_0.5_0_root_servers_G.json
544,192.112.36.4,North-Central_300.json,area,300.0,0.5,0.9,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_300_52071433_0.9_0.5_0_root_servers_G.json
545,192.112.36.4,North-Central_500.json,area,500.0,0.5,0.9,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_500_52071452_0.9_0.5_0_root_servers_G.json
546,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,0.5,1.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1.5_52651064_1.0_0.5_0_root_servers_G.json
547,192.112.36.4,North-Central-section_1.json,mesh,1.0,0.5,1.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1_52650531_1.0_0.5_0_root_servers_G.json
548,192.112.36.4,North-Central-section_2.json,mesh,2.0,0.5,1.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_2_52651336_1.0_0.5_0_root_servers_G.json
549,192.112.36.4,North-Central_100.json,area,100.0,0.5,1.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_100_52071422_1.0_0.5_0_root_servers_G.json
550,192.112.36.4,North-Central_1000.json,area,1000.0,0.5,1.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_1000_52071496_1.0_0.5_0_root_servers_G.json
551,192.112.36.4,North-Central_300.json,area,300.0,0.5,1.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_300_52071433_1.0_0.5_0_root_servers_G.json
552,192.112.36.4,North-Central_500.json,area,500.0,0.5,1.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_500_52071452_1.0_0.5_0_root_servers_G.json
553,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,0.5,1.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1.5_52651064_1.0_0.5_0_root_servers_G.json
554,192.112.36.4,North-Central-section_1.json,mesh,1.0,0.5,1.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1_52650531_1.0_0.5_0_root_servers_G.json
555,192.112.36.4,North-Central-section_2.json,mesh,2.0,0.5,1.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_2_52651336_1.0_0.5_0_root_servers_G.json
556,192.112.36.4,North-Central_100.json,area,100.0,0.5,1.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_100_52071422_1.0_0.5_0_root_servers_G.json
557,192.112.36.4,North-Central_1000.json,area,1000.0,0.5,1.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_1000_52071496_1.0_0.5_0_root_servers_G.json
558,192.112.36.4,North-Central_300.json,area,300.0,0.5,1.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_300_52071433_1.0_0.5_0_root_servers_G.json
559,192.112.36.4,North-Central_500.json,area,500.0,0.5,1.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_500_52071452_1.0_0.5_0_root_servers_G.json
560,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,1.0,0.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1.5_52651064_0.0_1.0_0_root_servers_G.json
561,192.112.36.4,North-Central-section_1.json,mesh,1.0,1.0,0.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1_52650531_0.0_1.0_0_root_servers_G.json
562,192.112.36.4,North-Central-section_2.json,mesh,2.0,1.0,0.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_2_52651336_0.0_1.0_0_root_servers_G.json
563,192.112.36.4,North-Central_100.json,area,100.0,1.0,0.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_100_52071422_0.0_1.0_0_root_servers_G.json
564,192.112.36.4,North-Central_1000.json,area,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_1000_52071496_0.0_1.0_0_root_servers_G.json
565,192.112.36.4,North-Central_300.json,area,300.0,1.0,0.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_300_52071433_0.0_1.0_0_root_servers_G.json
566,192.112.36.4,North-Central_500.json,area,500.0,1.0,0.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_500_52071452_0.0_1.0_0_root_servers_G.json
567,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,1.0,0.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1.5_52651064_0.0_1.0_0_root_servers_G.json
568,192.112.36.4,North-Central-section_1.json,mesh,1.0,1.0,0.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1_52650531_0.0_1.0_0_root_servers_G.json
569,192.112.36.4,North-Central-section_2.json,mesh,2.0,1.0,0.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_2_52651336_0.0_1.0_0_root_servers_G.json
570,192.112.36.4,North-Central_100.json,area,100.0,1.0,0.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_100_52071422_0.0_1.0_0_root_servers_G.json
571,192.112.36.4,North-Central_1000.json,area,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_1000_52071496_0.0_1.0_0_root_servers_G.json
572,192.112.36.4,North-Central_300.json,area,300.0,1.0,0.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_300_52071433_0.0_1.0_0_root_servers_G.json
573,192.112.36.4,North-Central_500.json,area,500.0,1.0,0.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_500_52071452_0.0_1.0_0_root_servers_G.json
574,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,1.0,0.1,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1.5_52651064_0.1_1.0_0_root_servers_G.json
575,192.112.36.4,North-Central-section_1.json,mesh,1.0,1.0,0.1,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1_52650531_0.1_1.0_0_root_servers_G.json
576,192.112.36.4,North-Central-section_2.json,mesh,2.0,1.0,0.1,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_2_52651336_0.1_1.0_0_root_servers_G.json
577,192.112.36.4,North-Central_100.json,area,100.0,1.0,0.1,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_100_52071422_0.1_1.0_0_root_servers_G.json
578,192.112.36.4,North-Central_1000.json,area,1000.0,1.0,0.1,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_1000_52071496_0.1_1.0_0_root_servers_G.json
579,192.112.36.4,North-Central_300.json,area,300.0,1.0,0.1,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_300_52071433_0.1_1.0_0_root_servers_G.json
580,192.112.36.4,North-Central_500.json,area,500.0,1.0,0.1,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_500_52071452_0.1_1.0_0_root_servers_G.json
581,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,1.0,0.1,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1.5_52651064_0.1_1.0_0_root_servers_G.json
